6.4858e+05,6.8213e+06
6.4859e+05,6.8213e+06
6.4859e+05,6.8213e+06
6.4857e+05,6.8212e+06
6.486e+05,6.8212e+06
6.4859e+05,6.8213e+06
6.4861e+05,6.8212e+06
6.486e+05,6.8212e+06
6.4861e+05,6.8212e+06
6.4861e+05,6.8212e+06
6.486e+05,6.8212e+06
6.4861e+05,6.8213e+06
6.4861e+05,6.8213e+06
6.4861e+05,6.8213e+06
6.486e+05,6.8213e+06
6.4861e+05,6.8213e+06
6.4861e+05,6.8213e+06
6.4861e+05,6.8213e+06
6.4861e+05,6.8213e+06
6.4861e+05,6.8213e+06
6.486e+05,6.8213e+06
6.4864e+05,6.8212e+06
